node_id,label,kind,in_corpus,modularity_class,year,cited_by_within_corpus,references_made,primary_topic,source,type,subfield,field,domain,doi
W2302732052,W2302732052,reference_only,False,6,,2,0,,,,,,,
W2792575828,W2792575828,reference_only,False,6,,2,0,,,,,,,
W3049182323,W3049182323,reference_only,False,6,,4,0,,,,,,,
W3127187336,W3127187336,reference_only,False,6,,2,0,,,,,,,
W3185101575,W3185101575,reference_only,False,6,,3,0,,,,,,,
W4234908646,W4234908646,reference_only,False,6,,2,0,,,,,,,
W4246707260,W4246707260,reference_only,False,6,,2,0,,,,,,,
W4248420834,Sound Information: Sonification in the Age of Complex Data and Digital Audio,publication,True,14,2015.0,4,0,Tactile and Sensory Interactions,Information & Culture,article,Cognitive Neuroscience,Neuroscience,Life Sciences,https://doi.org/10.7560/ic50401
W6600540020,W6600540020,reference_only,False,31,,2,0,,,,,,,
W2963309261,Interactive sonification of images in serious games as an education aid for visually impaired children,publication,True,26,2019.0,2,23,Tactile and Sensory Interactions,British Journal of Educational Technology,article,Cognitive Neuroscience,Neuroscience,Life Sciences,https://doi.org/10.1111/bjet.12852
W2002644089,W2002644089,reference_only,False,26,,4,0,,,,,,,
W2026283576,W2026283576,reference_only,False,26,,2,0,,,,,,,
W2271509354,W2271509354,reference_only,False,26,,2,0,,,,,,,
W3123420076,W3123420076,reference_only,False,26,,2,0,,,,,,,
W4230627298,W4230627298,reference_only,False,26,,2,0,,,,,,,
W2107626798,W2107626798,reference_only,False,14,,2,0,,,,,,,
W60334069,W60334069,reference_only,False,35,,3,0,,,,,,,
W1547315291,W1547315291,reference_only,False,35,,3,0,,,,,,,
W1993002202,W1993002202,reference_only,False,35,,2,0,,,,,,,
W2000822906,W2000822906,reference_only,False,35,,3,0,,,,,,,
W2042494379,W2042494379,reference_only,False,35,,3,0,,,,,,,
W2045395947,W2045395947,reference_only,False,35,,2,0,,,,,,,
W2139024465,W2139024465,reference_only,False,35,,4,0,,,,,,,
W2211125321,W2211125321,reference_only,False,31,,2,0,,,,,,,
W2764005569,W2764005569,reference_only,False,35,,4,0,,,,,,,
W2911754830,The Limitations of Being a Copycat: Learning Golf Putting Through Auditory and Visual Guidance,publication,True,35,2019.0,3,41,Action Observation and Synchronization,Frontiers in Psychology,article,Social Psychology,Psychology,Social Sciences,https://doi.org/10.3389/fpsyg.2019.00092
W3014904044,Improving the Pedal Force Effectiveness Using Real-Time Sonification,publication,True,35,2020.0,3,22,Tactile and Sensory Interactions,IEEE Access,article,Cognitive Neuroscience,Neuroscience,Life Sciences,https://doi.org/10.1109/access.2020.2984211
W2121752185,A system for the complementary visualization of 3D volume images using 2D and 3D binaurally processed sonification representations,publication,True,6,1996.0,2,5,Tactile and Sensory Interactions,IEEE Visualization,article,Cognitive Neuroscience,Neuroscience,Life Sciences,https://doi.org/10.5555/244979.245632
W2346131785,W2346131785,reference_only,False,14,,4,0,,,,,,,
W2467899972,W2467899972,reference_only,False,14,,4,0,,,,,,,
W2509398808,W2509398808,reference_only,False,14,,4,0,,,,,,,
W6628861248,W6628861248,reference_only,False,6,,3,0,,,,,,,
W6629874016,W6629874016,reference_only,False,0,,3,0,,,,,,,
W1996793401,Monitoring Performance on Visual and Auditory Displays,publication,True,1,1970.0,0,2,Color perception and design,Perceptual and Motor Skills,article,Social Psychology,Psychology,Social Sciences,https://doi.org/10.2466/pms.1970.30.1.235
W1987861576,W1987861576,reference_only,False,1,,2,0,,,,,,,
W2079702264,W2079702264,reference_only,False,19,,2,0,,,,,,,
W4236414151,W4236414151,reference_only,False,19,,2,0,,,,,,,
W4309791143,End-to-End Protein Normal Mode Frequency Predictions Using Language and Graph Models and Application to Sonification,publication,True,14,2022.0,0,20,Biochemical and Structural Characterization,ACS Nano,article,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,https://doi.org/10.1021/acsnano.2c07681
W2064675550,W2064675550,reference_only,False,0,,2,0,,,,,,,
W2950374603,W2950374603,reference_only,False,14,,2,0,,,,,,,
W3209573755,W3209573755,reference_only,False,14,,2,0,,,,,,,
W4205563941,Sonification of a 3-D Spider Web and Reconstitution for Musical Composition Using Granular Synthesis,publication,True,14,2020.0,4,23,Plant and Biological Electrophysiology Studies,Computer Music Journal,article,Plant Science,Agricultural and Biological Sciences,Life Sciences,https://doi.org/10.1162/comj_a_00580
W4292508613,W4292508613,reference_only,False,14,,2,0,,,,,,,
W3157071352,Effects of Auditory Display Types and Acoustic Variables on Subjective Driver Assessment in a Rail Crossing Context,publication,True,1,2021.0,2,16,Safety Warnings and Signage,Transportation Research Record Journal of the Transportation Research Board,article,Social Psychology,Psychology,Social Sciences,https://doi.org/10.1177/03611981211007838
W1519388409,Using Sound to Reduce Visual Distraction from In-vehicle Human–Machine Interfaces,publication,True,1,2015.0,2,10,Human-Automation Interaction and Safety,Traffic Injury Prevention,article,Social Psychology,Psychology,Social Sciences,https://doi.org/10.1080/15389588.2015.1020111
W2072628264,W2072628264,reference_only,False,1,,3,0,,,,,,,
W2153692424,"Menu Navigation With In-Vehicle Technologies: Auditory Menu Cues Improve Dual Task Performance, Preference, and Workload",publication,True,1,2014.0,6,51,Human-Automation Interaction and Safety,International Journal of Human-Computer Interaction,article,Social Psychology,Psychology,Social Sciences,https://doi.org/10.1080/10447318.2014.925774
W2280386867,Speech Auditory Alerts Promote Memory for Alerted Events in a Video-Simulated Self-Driving Car Ride,publication,True,1,2016.0,2,22,Human-Automation Interaction and Safety,Human Factors The Journal of the Human Factors and Ergonomics Society,article,Social Psychology,Psychology,Social Sciences,https://doi.org/10.1177/0018720816629279
W2502448385,W2502448385,reference_only,False,28,,2,0,,,,,,,
W2768450324,W2768450324,reference_only,False,28,,2,0,,,,,,,
W2909587423,W2909587423,reference_only,False,28,,3,0,,,,,,,
W1528003425,Sonification of 3D Scenes in an Electronic Travel Aid for the Blind,publication,True,26,2011.0,0,17,Tactile and Sensory Interactions,InTech eBooks,book-chapter,Cognitive Neuroscience,Neuroscience,Life Sciences,https://doi.org/10.5772/15311
W99879125,SLAB: A SOFTWARE-BASED REAL-TIME VIRTUAL ACOUSTIC ENVIRONMENT RENDERING SYSTEM,publication,True,8,2001.0,3,3,Music and Audio Processing,,article,Signal Processing,Computer Science,Physical Sciences,
W1568263626,W1568263626,reference_only,False,26,,2,0,,,,,,,
W1979846720,W1979846720,reference_only,False,26,,4,0,,,,,,,
W2026000422,W2026000422,reference_only,False,26,,2,0,,,,,,,
W2148424251,W2148424251,reference_only,False,26,,3,0,,,,,,,
W2807741105,Sonification of Network Traffic for Detecting and Learning About Botnet Behavior,publication,True,30,2018.0,3,12,Network Security and Intrusion Detection,IEEE Access,article,Computer Networks and Communications,Computer Science,Physical Sciences,https://doi.org/10.1109/access.2018.2847349
W1604602644,Exploratory Sound Analysis: Sonifying data about sound,publication,True,1,2008.0,0,11,Music and Audio Processing,,article,Signal Processing,Computer Science,Physical Sciences,
W13843506,Sonification of Sound: Tools for Teaching Acoustics and Audio,publication,True,31,2007.0,2,7,Vehicle Noise and Vibration Control,Archives of Biochemistry and Biophysics,article,Automotive Engineering,Engineering,Physical Sciences,https://doi.org/10.1016/0003-9861(59)90574-0
W1485782681,W1485782681,reference_only,False,6,,3,0,,,,,,,
W2167983404,W2167983404,reference_only,False,10,,2,0,,,,,,,
W2603310600,'Psysound3': Software for Acoustical and Psychoacoustical Analysis of Sound Recordings,publication,True,31,2007.0,2,17,Music and Audio Processing,,article,Signal Processing,Computer Science,Physical Sciences,
W2211533131,Data sonification and sound design in interactive systems,publication,True,6,2015.0,3,13,Tactile and Sensory Interactions,International Journal of Human-Computer Studies,editorial,Cognitive Neuroscience,Neuroscience,Life Sciences,https://doi.org/10.1016/j.ijhcs.2015.08.005
W1182186001,W1182186001,reference_only,False,6,,2,0,,,,,,,
W2294927243,W2294927243,reference_only,False,6,,2,0,,,,,,,
W2397925409,Auditory navigation with a tubular acoustic model for interactive distance cues and personalized head-related transfer functions,publication,True,8,2016.0,2,30,Hearing Loss and Rehabilitation,Journal on Multimodal User Interfaces,article,Cognitive Neuroscience,Neuroscience,Life Sciences,https://doi.org/10.1007/s12193-016-0221-z
W2784911068,Guest editors' note special issue on auditory displays,publication,True,6,2012.0,2,0,Interactive and Immersive Displays,,editorial,Human-Computer Interaction,Computer Science,Physical Sciences,
W4245838028,W4245838028,reference_only,False,6,,2,0,,,,,,,
W2032754165,An Auditory Display in Playlist Generation,publication,True,8,2011.0,0,14,Music and Audio Processing,IEEE Signal Processing Magazine,article,Signal Processing,Computer Science,Physical Sciences,https://doi.org/10.1109/msp.2011.940883
W102267855,W102267855,reference_only,False,8,,2,0,,,,,,,
W138579575,W138579575,reference_only,False,8,,2,0,,,,,,,
W164159772,W164159772,reference_only,False,8,,2,0,,,,,,,
W1498791409,W1498791409,reference_only,False,8,,2,0,,,,,,,
W1547734217,W1547734217,reference_only,False,8,,2,0,,,,,,,
W1565234656,W1565234656,reference_only,False,8,,2,0,,,,,,,
W1997062464,W1997062464,reference_only,False,8,,3,0,,,,,,,
W2138866747,W2138866747,reference_only,False,8,,2,0,,,,,,,
W2144546471,W2144546471,reference_only,False,8,,2,0,,,,,,,
W2342317837,W2342317837,reference_only,False,8,,4,0,,,,,,,
W1491899529,Guidelines for NextGen Auditory Displays,publication,True,8,2012.0,0,13,Human-Automation Interaction and Safety,Journal of the Audio Engineering Society,article,Social Psychology,Psychology,Social Sciences,
W1969105061,W1969105061,reference_only,False,8,,7,0,,,,,,,
W1982677985,W1982677985,reference_only,False,8,,2,0,,,,,,,
W2063636323,W2063636323,reference_only,False,3,,2,0,,,,,,,
W2394662735,W2394662735,reference_only,False,3,,2,0,,,,,,,
W2404460166,W2404460166,reference_only,False,3,,3,0,,,,,,,
W2471915850,W2471915850,reference_only,False,3,,4,0,,,,,,,
W2625715867,W2625715867,reference_only,False,3,,4,0,,,,,,,
W1594043684,W1594043684,reference_only,False,8,,2,0,,,,,,,
W1956538804,W1956538804,reference_only,False,31,,2,0,,,,,,,
W2117678320,W2117678320,reference_only,False,34,,7,0,,,,,,,
W2131090193,W2131090193,reference_only,False,5,,2,0,,,,,,,
W2267158555,SONIFICATION OF QUANTUM SPECTRA,publication,True,6,2005.0,3,1,Music Technology and Sound Studies,,article,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,
W3012133597,Modulation of ellipses drawing by sonification,publication,True,35,2020.0,4,21,Motor Control and Adaptation,Experimental Brain Research,article,Cognitive Neuroscience,Neuroscience,Life Sciences,https://doi.org/10.1007/s00221-020-05770-6
W2168828075,W2168828075,reference_only,False,35,,4,0,,,,,,,
W2342521515,W2342521515,reference_only,False,35,,3,0,,,,,,,
W2317125429,SUBJECTIVE EXPERIENCE METHODS FOR EARLY CONCEPTUAL DESIGN OF AUDITORY DISPLAYS,publication,True,1,2009.0,0,21,Innovative Human-Technology Interaction,,article,Human-Computer Interaction,Computer Science,Physical Sciences,
W41886624,STRATEGIES FOR SONIC INTERACTION DESIGN: FROM CONTEXT TO BASIC DESIGN,publication,True,5,2008.0,2,10,Innovative Human-Technology Interaction,,article,Human-Computer Interaction,Computer Science,Physical Sciences,
W88727532,W88727532,reference_only,False,1,,4,0,,,,,,,
W192548246,W192548246,reference_only,False,5,,2,0,,,,,,,
W1538854818,W1538854818,reference_only,False,1,,2,0,,,,,,,
W1799884102,Exploring concurrent auditory icon recognition,publication,True,1,2009.0,2,9,Multisensory perception and integration,,article,Experimental and Cognitive Psychology,Psychology,Social Sciences,
W2122437005,W2122437005,reference_only,False,1,,6,0,,,,,,,
W2754910808,Auditory display for fluorescence-guided open brain tumor surgery,publication,True,31,2017.0,0,19,Optical Imaging and Spectroscopy Techniques,International Journal of Computer Assisted Radiology and Surgery,article,"Radiology, Nuclear Medicine and Imaging",Medicine,Health Sciences,https://doi.org/10.1007/s11548-017-1667-5
W4427264,W4427264,reference_only,False,19,,2,0,,,,,,,
W1550840327,W1550840327,reference_only,False,19,,7,0,,,,,,,
W2914697353,W2914697353,reference_only,False,19,,2,0,,,,,,,
W3001036246,W3001036246,reference_only,False,19,,2,0,,,,,,,
W2894384264,Spearcon Sequences for Monitoring Multiple Patients: Laboratory Investigation Comparing Two Auditory Display Designs,publication,True,19,2018.0,4,28,Healthcare Technology and Patient Monitoring,Human Factors The Journal of the Human Factors and Ergonomics Society,article,Surgery,Medicine,Health Sciences,https://doi.org/10.1177/0018720818797502
W137308882,W137308882,reference_only,False,30,,2,0,,,,,,,
W1583788972,W1583788972,reference_only,False,19,,3,0,,,,,,,
W1977847827,W1977847827,reference_only,False,19,,2,0,,,,,,,
W1991237363,Continuously Informing Vibrotactile Displays in Support of Attention Management and Multitasking in Anesthesiology,publication,True,19,2011.0,5,22,Healthcare Technology and Patient Monitoring,Human Factors The Journal of the Human Factors and Ergonomics Society,article,Surgery,Medicine,Health Sciences,https://doi.org/10.1177/0018720811425043
W2072500831,W2072500831,reference_only,False,19,,3,0,,,,,,,
W2096457720,W2096457720,reference_only,False,19,,6,0,,,,,,,
W2134598164,W2134598164,reference_only,False,19,,2,0,,,,,,,
W2151794956,W2151794956,reference_only,False,19,,2,0,,,,,,,
W2190577106,W2190577106,reference_only,False,19,,3,0,,,,,,,
W2549214777,Using a Sequence of Earcons to Monitor Multiple Simulated Patients,publication,True,19,2016.0,3,27,Healthcare Technology and Patient Monitoring,Human Factors The Journal of the Human Factors and Ergonomics Society,article,Surgery,Medicine,Health Sciences,https://doi.org/10.1177/0018720816670986
W2620916946,W2620916946,reference_only,False,19,,5,0,,,,,,,
W2621231483,Spearcons for Patient Monitoring: Laboratory Investigation Comparing Earcons and Spearcons,publication,True,19,2017.0,5,21,Healthcare Technology and Patient Monitoring,Human Factors The Journal of the Human Factors and Ergonomics Society,article,Surgery,Medicine,Health Sciences,https://doi.org/10.1177/0018720817697536
W2768026895,Pitch-Based Earcons: An Auditory Display for Patient Monitoring,publication,True,19,2016.0,2,0,Healthcare Technology and Patient Monitoring,Queensland's institutional digital repository (The University of Queensland),dissertation,Surgery,Medicine,Health Sciences,
W4233416683,W4233416683,reference_only,False,19,,3,0,,,,,,,
W4240553276,W4240553276,reference_only,False,19,,3,0,,,,,,,
W4318045047,"Climate data sonification and visualization: An analysis of topics, aesthetics, and characteristics in 32 recent projects",publication,True,6,2023.0,4,24,Tactile and Sensory Interactions,Frontiers in Psychology,article,Cognitive Neuroscience,Neuroscience,Life Sciences,https://doi.org/10.3389/fpsyg.2022.1020102
W2028880259,W2028880259,reference_only,False,6,,2,0,,,,,,,
W2174558933,W2174558933,reference_only,False,6,,2,0,,,,,,,
W2215437196,"Interactive Sonification of Weather Data for <i>The Locust Wrath</i>, a Multimedia Dance Performance",publication,True,6,2016.0,2,12,Multisensory perception and integration,Leonardo,article,Experimental and Cognitive Psychology,Psychology,Social Sciences,https://doi.org/10.1162/leon_a_01339
W2904802400,Aesthetics of sonification,publication,True,6,2017.0,5,0,Visual Culture and Art Theory,,book-chapter,Visual Arts and Performing Arts,Arts and Humanities,Social Sciences,https://doi.org/10.4324/9781315569628-6
W3004426103,A Sonification of Cross-Cultural Differences in Happiness-Related Tweets,publication,True,6,2020.0,3,0,"Language, Metaphor, and Cognition",Journal of the Audio Engineering Society,article,Experimental and Cognitive Psychology,Psychology,Social Sciences,https://doi.org/10.17743/jaes.2019.0056
W6631563805,W6631563805,reference_only,False,6,,4,0,,,,,,,
W4398143851,Hydrogen bonding heterogeneity correlates with protein folding transition state passage time as revealed by data sonification,publication,True,14,2024.0,0,8,Protein Structure and Dynamics,Proceedings of the National Academy of Sciences,article,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,https://doi.org/10.1073/pnas.2319094121
W1999188026,W1999188026,reference_only,False,14,,2,0,,,,,,,
W2073086978,W2073086978,reference_only,False,14,,2,0,,,,,,,
W2122570878,W2122570878,reference_only,False,14,,2,0,,,,,,,
W2087517605,Sonifications for concert and live performance,publication,True,6,2011.0,0,2,Music Technology and Sound Studies,AI & Society,article,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,https://doi.org/10.1007/s00146-011-0348-0
